study_id,Space,contrast_id,X,Y,Z,id
Redcay_2010_Study1,MNI,1,-42,-56,-28,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,20,-2,-18,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,26,-16,-14,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-18,18,4,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-12,12,-4,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,22,8,-10,Redcay_2010_Study1-1
Redcay_2010_Study1,MNI,1,-14,-8,6,Redcay_2010_Study1-1
Redcay_2010_Study2,MNI,1,48,-40,6,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,54,-58,14,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,50,-70,0,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,-48,-56,14,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,-48,-68,6,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,-10,-106,14,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,2,-88,-2,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,46,30,-6,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,6,50,44,Redcay_2010_Study2-1
Redcay_2010_Study2,MNI,1,58,2,-24,Redcay_2010_Study2-1
Redcay_2013,MNI,1,0,-54,24,Redcay_2013-1
Redcay_2013,MNI,1,-54,-72,6,Redcay_2013-1
Redcay_2013,MNI,1,-10,-100,6,Redcay_2013-1
Redcay_2013,MNI,1,-42,-66,48,Redcay_2013-1
Redcay_2013,MNI,1,-62,-32,-8,Redcay_2013-1
Redcay_2013,MNI,1,44,-64,14,Redcay_2013-1
Redcay_2013,MNI,1,46,-42,6,Redcay_2013-1
Redcay_2013,MNI,1,2,58,32,Redcay_2013-1
Redcay_2013,MNI,1,6,-86,-12,Redcay_2013-1
Redcay_2013,MNI,2,58,-50,50,Redcay_2013-2
Redcay_2013,MNI,2,2,34,36,Redcay_2013-2
Redcay_2013,MNI,2,60,16,4,Redcay_2013-2
Redcay_2013,MNI,2,-28,48,24,Redcay_2013-2
Redcay_2013,MNI,2,-46,-48,42,Redcay_2013-2
Redcay_2013,MNI,2,-4,-42,48,Redcay_2013-2
Redcay_2013,MNI,2,64,-30,26,Redcay_2013-2
Redcay_2013,MNI,2,46,-46,14,Redcay_2013-2
Redcay_2013,MNI,2,2,-74,42,Redcay_2013-2
Redcay_2013,MNI,2,48,12,46,Redcay_2013-2
Redcay_2013,MNI,2,-48,8,0,Redcay_2013-2
Redcay_2013,MNI,2,2,8,56,Redcay_2013-2
Redcay_2013,MNI,2,50,26,-10,Redcay_2013-2
Redcay_2013,MNI,2,50,-64,12,Redcay_2013-2
Redcay_2012,MNI,1,44,24,-16,Redcay_2012-1
Redcay_2012,MNI,1,66,-46,16,Redcay_2012-1
Redcay_2012,MNI,1,54,-48,50,Redcay_2012-1
Redcay_2012,MNI,1,-50,-56,12,Redcay_2012-1
Redcay_2012,MNI,1,-46,-50,52,Redcay_2012-1
Redcay_2012,MNI,1,50,14,46,Redcay_2012-1
Redcay_2012,MNI,1,2,20,64,Redcay_2012-1
Redcay_2012,MNI,1,-54,8,0,Redcay_2012-1
Redcay_2012,MNI,2,-16,-68,6,Redcay_2012-1
Redcay_2012,MNI,2,52,-50,48,Redcay_2012-1
Redcay_2012,MNI,2,-12,-8,18,Redcay_2012-1
Redcay_2012,MNI,2,40,26,-20,Redcay_2012-1
Redcay_2012,MNI,2,-38,-62,54,Redcay_2012-1
Redcay_2012,MNI,2,2,58,28,Redcay_2012-1
Redcay_2012,MNI,2,14,-72,18,Redcay_2012-1
Redcay_2012,MNI,2,58,-50,16,Redcay_2012-1
Redcay_2012,MNI,2,-52,-68,30,Redcay_2012-2
Redcay_2012,MNI,2,-52,-66,18,Redcay_2012-2
Redcay_2012,MNI,2,2,-50,28,Redcay_2012-2
Redcay_2012,MNI,2,-10,-98,2,Redcay_2012-2
Redcay_2012,MNI,2,58,-68,14,Redcay_2012-2
Redcay_2012,MNI,2,60,-52,14,Redcay_2012-2
Redcay_2012,MNI,2,-50,34,-12,Redcay_2012-2
Redcay_2012,MNI,2,-2,60,34,Redcay_2012-2
Redcay_2012,MNI,2,2,42,18,Redcay_2012-2
Redcay_2012,MNI,2,46,-54,-26,Redcay_2012-2
Redcay_2012,MNI,2,48,32,-16,Redcay_2012-2
Redcay_2012,MNI,2,-16,-102,12,Redcay_2012-2
Redcay_2012,MNI,2,-36,24,-34,Redcay_2012-2
Redcay_2012,MNI,2,2,38,-18,Redcay_2012-2
Redcay_2012,MNI,2,0,64,22,Redcay_2012-2
Redcay_2012,MNI,2,54,-60,10,Redcay_2012-2
Redcay_2012,MNI,2,54,-38,2,Redcay_2012-2
Redcay_2012,MNI,2,4,-48,28,Redcay_2012-2
Redcay_2012,MNI,2,-50,-68,14,Redcay_2012-2
Redcay_2012,MNI,2,2,-82,-2,Redcay_2012-2
Redcay_2012,MNI,2,-48,-70,44,Redcay_2012-2
Rice_2016a,MNI,1,-34,-78,42,Rice_2016a-1
Rice_2016a,MNI,1,-38,-56,32,Rice_2016a-1
Rice_2016a,MNI,1,-8,50,28,Rice_2016a-1
Rice_2016a,MNI,1,12,56,28,Rice_2016a-1
Rice_2016a,MNI,1,-18,-94,-4,Rice_2016a-1
Rice_2016a,MNI,1,22,-94,4,Rice_2016a-1
Rice_2016b,MNI,1,0,-72,36,Rice_2016b-1
Rice_2016b,MNI,1,32,-90,20,Rice_2016b-1
Rice_2016b,MNI,1,-48,-66,44,Rice_2016b-1
Rice_2016b,MNI,2,2,-76,44,Rice_2016b-2
Rice_2016b,MNI,2,60,-54,36,Rice_2016b-2
Rice_2016b,MNI,2,0,-78,0,Rice_2016b-2
Rice_2016b,MNI,2,-34,-70,50,Rice_2016b-2
Riedl_2014,MNI,1,-8,26,14,Riedl_2014-1
Riedl_2014,MNI,1,-38,-66,24,Riedl_2014-1
Riedl_2014,MNI,1,12,-54,44,Riedl_2014-1
Riedl_2014,MNI,1,30,20,-28,Riedl_2014-1
Riedl_2014,MNI,1,-16,-54,38,Riedl_2014-1
Riedl_2014,MNI,1,-8,66,-12,Riedl_2014-1
Riedl_2014,MNI,1,-8,44,28,Riedl_2014-1
Riedl_2014,MNI,1,-8,42,-28,Riedl_2014-1
Rilling_2008,MNI,1,2,35,39,Rilling_2008-1
Rilling_2008,MNI,1,27,62,17,Rilling_2008-1
Rilling_2008,MNI,1,-31,62,-1,Rilling_2008-1
Rilling_2008,MNI,1,-31,3,62,Rilling_2008-1
Rilling_2008,MNI,1,48,17,43,Rilling_2008-1
Rilling_2008,MNI,1,-69,-26,-5,Rilling_2008-1
Rilling_2008,MNI,1,51,-53,38,Rilling_2008-1
Rilling_2008,MNI,1,-48,-62,44,Rilling_2008-1
Rilling_2008,MNI,1,0,-58,49,Rilling_2008-1
Rilling_2008,MNI,1,6,-80,1,Rilling_2008-1
Rilling_2008,MNI,1,-33,20,-14,Rilling_2008-1
Rilling_2008,MNI,1,33,21,-14,Rilling_2008-1
Rilling_2012,MNI,1,4,51,-15,Rilling_2012-1
Rilling_2012,MNI,1,1,26,-3,Rilling_2012-1
Rilling_2012,MNI,1,63,-11,44,Rilling_2012-1
Rilling_2012,MNI,1,-64,-8,42,Rilling_2012-1
Rilling_2012,MNI,2,27,16,-16,Rilling_2012-2
Rilling_2012,MNI,2,7,-6,-10,Rilling_2012-2
Rilling_2012,MNI,2,7,36,0,Rilling_2012-2
Rilling_2012,MNI,2,-8,-41,34,Rilling_2012-2
Rilling_2012,MNI,2,-44,-29,-7,Rilling_2012-2
Rilling_2012,MNI,3,56,-1,-21,Rilling_2012-3
Rilling_2012,MNI,3,34,-16,28,Rilling_2012-3
Rilling_2012,MNI,3,14,64,17,Rilling_2012-3
Rilling_2012,MNI,3,-2,58,-12,Rilling_2012-3
Rilling_2012,MNI,3,-21,-20,53,Rilling_2012-3
Rilling_2012,MNI,3,-67,-17,-11,Rilling_2012-3
Rilling_2012,MNI,4,-12,-23,-11,Rilling_2012-4
Rilling_2012,MNI,4,1,-70,-38,Rilling_2012-4
Rilling_2012,MNI,4,-27,29,58,Rilling_2012-4
Rilling_2012,MNI,4,11,57,18,Rilling_2012-4
Rilling_2012,MNI,4,-27,-75,51,Rilling_2012-4
Rilling_2012,MNI,4,-60,22,26,Rilling_2012-4
Rilling_2012,MNI,4,-64,-40,45,Rilling_2012-4
Rilling_2012,MNI,4,-61,-46,-11,Rilling_2012-4
Rilling_2004,MNI,1,61,-10,-19,Rilling_2004-1
Rilling_2004,MNI,1,53,-54,30,Rilling_2004-1
Rilling_2004,MNI,1,0,-84,4,Rilling_2004-1
Rilling_2004,MNI,1,10,-11,-8,Rilling_2004-1
Rilling_2004,MNI,1,23,35,42,Rilling_2004-1
Rilling_2004,MNI,1,4,50,13,Rilling_2004-1
Rilling_2004,MNI,1,1,-57,39,Rilling_2004-1
Rilling_2004,MNI,1,1,-9,5,Rilling_2004-1
Rilling_2004,MNI,1,-16,-26,-4,Rilling_2004-1
Rilling_2004,MNI,1,-23,17,-9,Rilling_2004-1
Rilling_2004,MNI,2,52,29,19,Rilling_2004-2
Rilling_2004,MNI,2,58,-60,17,Rilling_2004-2
Rilling_2004,MNI,2,44,-62,-15,Rilling_2004-2
Rilling_2004,MNI,2,46,11,33,Rilling_2004-2
Rilling_2004,MNI,2,45,-54,36,Rilling_2004-2
Rilling_2004,MNI,2,33,25,-17,Rilling_2004-2
Rilling_2004,MNI,2,35,3,61,Rilling_2004-2
Rilling_2004,MNI,2,4,-58,33,Rilling_2004-2
Rilling_2004,MNI,2,9,54,-19,Rilling_2004-2
Rilling_2004,MNI,2,13,4,8,Rilling_2004-2
Rilling_2004,MNI,2,-16,-70,-23,Rilling_2004-2
Rilling_2004,MNI,2,-40,-53,-18,Rilling_2004-2
Rilling_2004,MNI,2,-45,15,36,Rilling_2004-2
Saito_2010,MNI,1,26,-96,-2,Saito_2010-1
Saito_2010,MNI,1,34,-86,-4,Saito_2010-1
Saito_2010,MNI,1,48,-60,-6,Saito_2010-1
Saito_2010,MNI,1,48,-54,4,Saito_2010-1
Saito_2010,MNI,1,56,-52,2,Saito_2010-1
Saito_2010,MNI,1,48,-44,-18,Saito_2010-1
Saito_2010,MNI,1,52,-40,8,Saito_2010-1
Saito_2010,MNI,1,-30,-94,-6,Saito_2010-1
Saito_2010,MNI,1,32,26,2,Saito_2010-1
Saito_2010,MNI,1,44,10,32,Saito_2010-1
Saito_2010,MNI,1,50,26,16,Saito_2010-1
Saito_2010,MNI,1,-30,25,-4,Saito_2010-1
Saito_2010,MNI,1,6,22,44,Saito_2010-1
Saito_2010,MNI,1,8,28,36,Saito_2010-1
Schilbach_2009,MNI,1,-10,56,37,Schilbach_2009-1
Schilbach_2009,MNI,1,-2,52,-21,Schilbach_2009-1
Schilbach_2009,MNI,1,-56,-2,-21,Schilbach_2009-1
Schilbach_2009,MNI,1,22,-24,-5,Schilbach_2009-1
Schilbach_2009,MNI,1,4,-36,39,Schilbach_2009-1
Schilbach_2009,MNI,1,8,-88,13,Schilbach_2009-1
Schindler_2019,MNI,1,0,44,44,Schindler_2019-1
Schindler_2019,MNI,1,-6,40,-8,Schindler_2019-1
Schindler_2019,MNI,1,8,10,-4,Schindler_2019-1
Schindler_2019,MNI,1,-30,16,-16,Schindler_2019-1
Schindler_2019,MNI,1,-6,-62,32,Schindler_2019-1
Schindler_2019,MNI,1,36,26,-14,Schindler_2019-1
Schindler_2019,MNI,1,2,52,18,Schindler_2019-1
Schindler_2019,MNI,1,6,48,10,Schindler_2019-1
Schindler_2019,MNI,1,-40,24,-14,Schindler_2019-1
Schindler_2019,MNI,1,-14,-46,36,Schindler_2019-1
Schippers_2009,MNI,1,50,-68,-2,Schippers_2009-1
Schippers_2009,MNI,1,28,-50,52,Schippers_2009-1
Schippers_2009,MNI,1,56,-42,16,Schippers_2009-1
Schippers_2009,MNI,1,48,-28,36,Schippers_2009-1
Schippers_2009,MNI,1,34,-36,52,Schippers_2009-1
Schippers_2009,MNI,1,60,18,28,Schippers_2009-1
Schippers_2009,MNI,1,-40,22,-22,Schippers_2009-1
Schippers_2009,MNI,1,-40,-26,64,Schippers_2009-1
Schippers_2009,MNI,2,-28,-54,66,Schippers_2009-2
Schippers_2009,MNI,2,44,-20,54,Schippers_2009-2
Schippers_2009,MNI,2,-36,-14,62,Schippers_2009-2
Schippers_2009,MNI,2,4,0,68,Schippers_2009-2
Schippers_2009,MNI,2,-46,-32,38,Schippers_2009-2
Schippers_2009,MNI,2,-52,6,10,Schippers_2009-2
Schippers_2009,MNI,2,-52,-62,-2,Schippers_2009-2
Schippers_2009,MNI,2,66,-34,22,Schippers_2009-2
Schippers_2009,MNI,2,26,-72,40,Schippers_2009-2
Schippers_2009,MNI,2,32,46,28,Schippers_2009-2
Schippers_2009,MNI,3,44,-68,-2,Schippers_2009-3
Schippers_2009,MNI,3,26,-88,-8,Schippers_2009-3
Schippers_2009,MNI,3,-42,-68,-4,Schippers_2009-3
Schippers_2009,MNI,3,-44,-66,-2,Schippers_2009-3
Schippers_2009,MNI,3,36,-44,60,Schippers_2009-3
Schippers_2009,MNI,3,26,-26,-4,Schippers_2009-3
Schippers_2009,MNI,3,-48,14,22,Schippers_2009-3
Schuwerk_2017,MNI,1,24,46,12,Schuwerk_2017-1
Schuwerk_2017,MNI,1,6,32,16,Schuwerk_2017-1
Schuwerk_2017,MNI,1,-12,32,16,Schuwerk_2017-1
Schuwerk_2017,MNI,1,-12,-66,24,Schuwerk_2017-1
Schuwerk_2017,MNI,1,10,-68,38,Schuwerk_2017-1
Sequeira_2021,MNI,1,-46,-48,46,Sequeira_2021-1
Sequeira_2021,MNI,1,-34,-58,44,Sequeira_2021-1
Sequeira_2021,MNI,1,6,-70,46,Sequeira_2021-1
Sequeira_2021,MNI,1,-12,-82,-28,Sequeira_2021-1
Sequeira_2021,MNI,1,-26,-70,-23,Sequeira_2021-1
Sequeira_2021,MNI,1,-32,-80,-30,Sequeira_2021-1
Sequeira_2021,MNI,1,42,-52,48,Sequeira_2021-1
Sequeira_2021,MNI,1,36,-66,48,Sequeira_2021-1
Sequeira_2021,MNI,1,54,-46,42,Sequeira_2021-1
Sequeira_2021,MNI,1,-42,24,46,Sequeira_2021-1
Sequeira_2021,MNI,1,-48,26,38,Sequeira_2021-1
Sequeira_2021,MNI,1,-46,16,46,Sequeira_2021-1
Sequeira_2021,MNI,1,-40,54,4,Sequeira_2021-1
Sequeira_2021,MNI,1,-40,54,-6,Sequeira_2021-1
Sequeira_2021,MNI,1,-38,54,12,Sequeira_2021-1
Sequeira_2021,MNI,1,40,10,42,Sequeira_2021-1
Sequeira_2021,MNI,1,0,34,48,Sequeira_2021-1
Sequeira_2021,MNI,1,48,16,48,Sequeira_2021-1
Sequeira_2021,MNI,1,32,-86,10,Sequeira_2021-1
Sequeira_2021,MNI,1,18,-100,8,Sequeira_2021-1
Sequeira_2021,MNI,1,30,-88,22,Sequeira_2021-1
Sequeira_2021,MNI,1,30,52,2,Sequeira_2021-1
Sequeira_2021,MNI,1,40,50,-8,Sequeira_2021-1
Sequeira_2021,MNI,1,26,62,20,Sequeira_2021-1
Sequeira_2021,MNI,1,-18,-98,10,Sequeira_2021-1
Sequeira_2021,MNI,1,-30,-90,14,Sequeira_2021-1
